id_estudiante;id_curso;n_reprobaciones;id_semestre
14200224;2020402 ;2;23
14200053;2020402 ;1;23
14200197;2020505 ;4;23
14200197;2020601 ;1;23
17200295;20W0401 ;1;23
14200224;2020505 ;1;23
14200053;2020404 ;1;23
14200197;2020701 ;1;23
14200197;2020705 ;1;23
14200053;2020505 ;2;23
11200214;2021002 ;2;23
16200229;20W0104 ;2;23
16200229;20W0201 ;1;23
11200157;2020601 ;2;23
11200157;2020604 ;1;23
11200157;2020701 ;1;23
11200157;2020703 ;1;23
11200157;2020705 ;1;23
16200229;20W0207 ;1;23
18200330;20W0204 ;1;23
16200073;20W0505 ;1;23
15200245;20W0806 ;2;23
18200330;20W0404 ;1;23
16200073;20W0605 ;2;23
16200074;20W0304 ;2;23
17200298;20W0402 ;2;23
11200156;2020701 ;3;23
15200078;20W0506 ;1;23
11200156;2020802 ;1;23
16200074;20W0502 ;1;23
15200078;20W0604 ;1;23
15200078;20W0605 ;2;23
15200078;20W0705 ;2;23
16200229;20W0102 ;6;23
17200298;20W0404 ;1;23
18200330;20W0203 ;2;23
15200226;20W0201 ;3;23
15200223;20W0801 ;2;23
15200223;20W0E01 ;1;23
16200248;20W0302 ;5;23
11200159;2020604 ;2;23
15200225;20W0705 ;2;23
17200300;20W0201 ;2;23
10200166;2021002 ;2;23
11200159;2020898 ;1;23
17200300;20W0203 ;1;23
17200300;20W0204 ;2;23
15200225;20W0E01 ;1;23
17200302;20W0304 ;2;23
12200198;2020902 ;2;23
12200198;2020903 ;2;23
15200226;20W0305 ;2;23
15200226;20W0102 ;9;23
16200237;20W0204 ;2;23
15200081;20W0503 ;1;23
16200233;20W0201 ;2;23
15200081;20W0505 ;2;23
16200078;20W0505 ;2;23
16200245;20W0605 ;2;23
16200237;20W0301 ;2;23
15200241;20W0302 ;3;23
16200237;20W0303 ;2;23
16200237;20W0304 ;2;23
15200241;20W0303 ;3;23
12200201;2020798 ;2;23
17200121;20W0203 ;1;23
17200121;20W0204 ;2;23
16200248;20W0304 ;5;23
16200265;20W0305 ;2;23
16200265;20W0401 ;1;23
11200164;2020601 ;3;23
16200265;20W0404 ;1;23
11200164;2020701 ;3;23
11200164;2020804 ;1;23
11200164;2020805 ;1;23
11200164;2021099 ;1;23
16200248;20W0305 ;2;23
15200241;20W0501 ;1;23
11200166;2020502 ;4;23
11200166;2020503 ;3;23
11200165;2020506 ;1;23
15200241;20W0503 ;1;23
11200166;2020601 ;2;23
11200166;2020606 ;1;23
15200241;20W0505 ;1;23
16200248;20W0402 ;3;23
11200165;2020803 ;1;23
11200165;2020901 ;1;23
11200165;2021001 ;2;23
11200043;2020705 ;2;23
11200043;2020799 ;2;23
11200168;2020402 ;3;23
11200168;2020504 ;1;23
12200070;2020799 ;2;23
12200070;2020805 ;2;23
12200070;2020899 ;1;23
16200250;20W0205 ;2;23
16200250;20W0301 ;3;23
12200070;2020903 ;2;23
16200250;20W0303 ;2;23
16200250;20W0305 ;3;23
17200315;20W0303 ;1;23
14200211;2020701 ;2;23
14200211;2020704 ;1;23
14200211;2020705 ;1;23
17200315;20W0305 ;2;23
17200315;20W0402 ;1;23
17200315;20W0404 ;1;23
17200076;20W0107 ;3;23
16200056;20W0203 ;3;23
17200076;20W0203 ;1;23
17200076;20W0204 ;1;23
17200076;20W0205 ;1;23
16200209;20W0203 ;2;23
16200209;20W0204 ;2;23
16200209;20W0205 ;2;23
16200209;20W0206 ;2;23
16200209;20W0301 ;2;23
09200139;2020401 ;2;23
09200139;2020402 ;7;23
18200005;INE013  ;1;5
18200005;INO107  ;2;5
18200005;INO201  ;1;5
18200005;INO202  ;1;5
18200005;INO207  ;1;5
18200010;INE002  ;3;5
18200010;INE013  ;1;5
18200010;INO106  ;2;5
18200010;INO201  ;1;5
18200010;INO202  ;1;5
18200010;INO203  ;1;5
18200010;INO204  ;1;5
18200010;INO205  ;1;5
18200010;INO206  ;1;5
18200010;INO207  ;1;5
18200018;INE002  ;1;5
18200018;INE013  ;2;5
18200018;INO101  ;1;5
18200018;INO102  ;2;5
18200018;INO104  ;3;5
18200018;INO105  ;2;5
18200018;INO107  ;2;5
18200018;INO205  ;2;5
18200022;INO105  ;2;5
18200022;INO106  ;2;5
18200036;INO104  ;3;5
18200036;INO106  ;2;5
18200036;INO205  ;2;5
18200036;INO206  ;2;5
18200054;INO106  ;1;5
18200054;INO204  ;1;5
18200054;INO205  ;1;5
18200054;INO206  ;2;5
18200056;INO205  ;1;5
18200056;INO206  ;1;5
18200062;INE002  ;2;5
18200137;INE013  ;1;5
18200137;INO105  ;2;5
18200137;INO202  ;1;5
18200137;INO203  ;1;5
18200137;INO205  ;1;5
18200137;INO206  ;1;5
18200137;INO207  ;1;5
18200144;INO204  ;2;5
18200144;INO205  ;2;5
18200144;INO206  ;2;5
18200146;INE002  ;2;5
18200146;INE013  ;1;5
18200146;INO101  ;2;5
18200146;INO102  ;2;5
18200146;INO104  ;3;5
18200146;INO105  ;2;5
18200146;INO106  ;3;5
18200146;INO202  ;1;5
18200146;INO203  ;2;5
18200146;INO205  ;1;5
18200146;INO206  ;1;5
18200146;INO207  ;1;5
18200150;INO204  ;1;5
18200150;INO205  ;1;5
18200162;INO106  ;2;5
18200215;INE002  ;3;5
18200218;INE013  ;1;5
18200221;INO204  ;2;5
18200224;INO104  ;3;5
18200224;INO106  ;2;5
18200224;INO205  ;3;5
18200228;INO104  ;3;5
18200228;INO106  ;2;5
18200246;INO204  ;1;5
19200004;INE002  ;1;5
19200004;INO101  ;1;5
19200004;INO102  ;1;5
19200004;INO103  ;1;5
19200004;INO104  ;1;5
19200004;INO105  ;1;5
19200004;INO106  ;1;5
19200004;INO107  ;1;5
19200006;INE002  ;1;5
19200006;INO204  ;2;5
19200006;INO205  ;2;5
19200012;INE002  ;2;5
19200018;INE002  ;1;5
19200018;INE013  ;1;5
19200018;INO104  ;1;5
19200018;INO105  ;1;5
19200018;INO106  ;1;5
19200018;INO201  ;1;5
19200018;INO202  ;1;5
19200018;INO203  ;1;5
19200018;INO205  ;1;5
19200018;INO206  ;1;5
19200018;INO207  ;1;5
19200027;INO206  ;1;5
19200033;INE013  ;1;5
19200036;INE002  ;1;5
19200036;INE013  ;1;5
19200045;INE002  ;1;5
19200046;INE002  ;1;5
19200046;INO106  ;1;5
19200051;INO206  ;1;5
19200125;INE013  ;1;5
19200145;INE002  ;2;5
19200149;INO205  ;1;5
19200151;INO205  ;2;5
19200151;INO206  ;1;5
19200169;INO106  ;2;5
19200169;INO206  ;1;5
19200174;INO204  ;1;5
19200175;INO106  ;1;5
19200175;INO204  ;1;5
19200175;INO206  ;1;5
19200185;INE002  ;2;5
19200185;INE013  ;1;5
19200196;INO204  ;1;5
19200197;INO204  ;1;5
19200197;INO206  ;1;5
19200201;INE002  ;1;5
19200209;INO204  ;2;5
19200209;INO205  ;2;5
19200210;INO205  ;1;5
19200212;INO104  ;2;5
19200212;INO205  ;1;5
19200212;INO206  ;1;5
19200216;INE002  ;3;5
19200216;INO204  ;1;5
19200218;INO206  ;2;5
19200223;INO104  ;3;5
19200223;INO205  ;2;5
19200223;INO206  ;1;5
19200227;INO104  ;3;5
19200227;INO206  ;1;5
19200229;INO206  ;1;5
19200230;INE002  ;2;5
19200230;INE013  ;1;5
19200230;INO101  ;1;5
19200230;INO102  ;1;5
19200230;INO104  ;2;5
19200230;INO105  ;1;5
19200230;INO106  ;1;5
19200230;INO107  ;1;5
19200230;INO202  ;1;5
19200230;INO203  ;1;5
19200230;INO205  ;1;5
19200230;INO206  ;1;5
19200230;INO207  ;1;5
19200236;INE002  ;1;5
19200236;INE013  ;1;5
19200236;INO201  ;1;5
19200236;INO202  ;1;5
19200236;INO203  ;1;5
19200236;INO204  ;1;5
19200236;INO205  ;1;5
19200236;INO206  ;1;5
19200236;INO207  ;1;5
19200237;INO203  ;1;5
19200237;INO206  ;1;5
19200237;INO207  ;1;5
19200240;INO206  ;1;5
19200242;INO204  ;2;5
19200242;INO205  ;2;5
19200242;INO206  ;1;5
19200244;INO104  ;2;5
19200244;INO202  ;1;5
19200244;INO205  ;1;5
19200244;INO206  ;1;5
18200073;INE013  ;1;25
18200073;INO201  ;1;25
18200073;INO202  ;1;25
18200073;INO203  ;1;25
18200073;INO204  ;1;25
18200073;INO205  ;1;25
18200073;INO206  ;1;25
18200073;INO207  ;1;25
18200087;INO106  ;2;25
18200087;INO206  ;2;25
18200100;INE002  ;3;25
18200100;INO204  ;3;25
18200114;INO204  ;1;25
18200114;INO206  ;2;25
18200249;INE002  ;2;25
18200249;INE013  ;1;25
18200249;INO101  ;2;25
18200249;INO102  ;2;25
18200249;INO103  ;2;25
18200249;INO104  ;3;25
18200249;INO105  ;2;25
18200249;INO106  ;3;25
18200249;INO107  ;2;25
18200249;INO202  ;1;25
18200249;INO203  ;1;25
18200249;INO205  ;1;25
18200249;INO206  ;1;25
18200249;INO207  ;1;25
18200252;INO204  ;2;25
18200255;INO202  ;2;25
18200255;INO204  ;1;25
18200271;INO106  ;3;25
18200271;INO204  ;3;25
18200285;INO204  ;1;25
18200285;INO205  ;3;25
18200286;INO204  ;1;25
18200286;INO206  ;2;25
18200295;INE002  ;2;25
18200295;INE013  ;2;25
18200295;INO101  ;1;25
18200295;INO102  ;1;25
18200295;INO103  ;1;25
18200295;INO104  ;2;25
18200295;INO105  ;2;25
18200295;INO106  ;2;25
18200295;INO107  ;1;25
18200295;INO202  ;2;25
18200295;INO203  ;2;25
18200295;INO205  ;2;25
18200295;INO206  ;2;25
18200298;INO105  ;2;25
18200298;INO204  ;3;25
18200298;INO206  ;2;25
19200073;INE002  ;1;25
19200073;INO205  ;1;25
19200073;INO206  ;1;25
19200075;INE002  ;2;25
19200081;INO204  ;1;25
19200085;INO204  ;2;25
19200086;INE002  ;1;25
19200086;INO101  ;1;25
19200086;INO102  ;1;25
19200086;INO103  ;1;25
19200086;INO104  ;1;25
19200086;INO105  ;1;25
19200086;INO106  ;1;25
19200086;INO107  ;1;25
19200087;INO206  ;1;25
19200089;INE013  ;1;25
19200089;INO104  ;2;25
19200089;INO205  ;2;25
19200098;INO206  ;2;25
19200100;INO204  ;1;25
19200100;INO206  ;1;25
19200103;INE013  ;1;25
19200103;INO201  ;1;25
19200103;INO202  ;1;25
19200103;INO203  ;1;25
19200103;INO204  ;1;25
19200103;INO205  ;1;25
19200103;INO206  ;1;25
19200103;INO207  ;1;25
19200112;INE002  ;1;25
19200112;INE013  ;1;25
19200112;INO101  ;1;25
19200112;INO102  ;1;25
19200112;INO104  ;1;25
19200112;INO105  ;1;25
19200112;INO106  ;1;25
19200112;INO107  ;1;25
19200112;INO202  ;1;25
19200112;INO203  ;1;25
19200112;INO205  ;1;25
19200112;INO206  ;1;25
19200112;INO207  ;1;25
19200115;INO104  ;3;25
19200116;INO204  ;1;25
19200252;INO106  ;1;25
19200252;INO204  ;1;25
19200252;INO205  ;1;25
19200255;INE002  ;1;25
19200257;INE013  ;1;25
19200257;INO104  ;2;25
19200257;INO201  ;1;25
19200257;INO202  ;1;25
19200257;INO203  ;1;25
19200257;INO205  ;1;25
19200257;INO206  ;1;25
19200257;INO207  ;1;25
19200263;INO104  ;2;25
19200263;INO205  ;2;25
19200263;INO206  ;1;25
19200270;INO104  ;2;25
19200270;INO106  ;2;25
19200271;INO204  ;1;25
19200273;INO106  ;1;25
19200273;INO205  ;2;25
19200273;INO206  ;1;25
19200280;INO106  ;2;25
19200280;INO204  ;1;25
19200285;INE002  ;1;25
19200285;INO206  ;1;25
19200287;INO204  ;1;25
19200288;INO204  ;1;25
19200296;INE002  ;1;25
19200300;INO204  ;1;25
19200300;INO206  ;1;25
19200301;INO106  ;1;25
19200301;INO204  ;1;25
19200301;INO205  ;1;25
19200303;INE002  ;1;25
19200303;INO205  ;1;25
19200303;INO206  ;1;25
19200307;INO106  ;2;25
19200307;INO204  ;1;25
19200307;INO205  ;1;25
19200307;INO206  ;1;25
19200309;INE013  ;1;25
19200309;INO104  ;3;25
19200309;INO106  ;2;25
19200309;INO201  ;1;25
19200309;INO202  ;1;25
19200309;INO203  ;1;25
19200309;INO205  ;1;25
19200309;INO206  ;1;25
19200309;INO207  ;1;25
19200312;INE002  ;1;25
19200312;INO101  ;1;25
19200312;INO102  ;1;25
19200312;INO103  ;1;25
19200312;INO104  ;1;25
19200312;INO105  ;1;25
19200312;INO106  ;1;25
19200312;INO107  ;1;25
19200314;INE002  ;1;25
19200314;INO101  ;1;25
19200314;INO102  ;1;25
19200314;INO104  ;1;25
19200314;INO105  ;1;25
19200314;INO106  ;1;25
19200316;INE002  ;2;25
19200316;INE013  ;1;25
19200316;INO104  ;2;25
19200316;INO201  ;1;25
19200316;INO206  ;1;25
19200319;INO204  ;1;25
19200321;INE013  ;1;25
19200321;INO203  ;1;25
19200323;INE002  ;2;25
19200323;INO204  ;2;25
19200323;INO206  ;2;25
19200326;INO106  ;1;25
19200326;INO206  ;1;25
19200327;INO206  ;1;25
00110574;208003  ;1;6
00110574;207008  ;1;6
00110574;206008  ;5;6
00110574;202009  ;2;6
00110878;201211  ;1;6
00110878;201205  ;1;6
00115103;206001  ;2;6
00115103;204006  ;3;6
00115103;207007  ;2;6
01113991;202009  ;2;6
01114126;207003  ;1;6
01114197;206001  ;1;6
01114197;207008  ;1;6
01114197;207003  ;1;6
01114197;206008  ;1;6
01114197;208009  ;1;6
02200045;205006  ;1;6
02200045;201205  ;1;6
02200045;201105  ;2;6
02200071;201105  ;2;6
02201005;206010  ;2;6
02201005;206008  ;2;6
02201005;204004  ;1;6
02201005;206011  ;2;6
02201005;206007  ;1;6
03200028;208010  ;1;6
03200028;201203M ;1;6
04200015;208007  ;1;6
04200015;208009  ;1;6
04200015;208001  ;1;6
04200015;208003  ;1;6
04200054;208009  ;3;6
04200054;208008  ;1;6
04200054;207010  ;5;6
04200054;205006  ;2;6
05200003;208003  ;1;6
05200005;208003  ;3;6
05200005;209006  ;1;6
05200009;205007  ;3;6
05200009;207010  ;1;6
05200009;206001  ;1;6
05200009;206009  ;1;6
05200009;206010  ;1;6
05200009;206007  ;1;6
05200017;201105  ;4;6
05200046;204002  ;1;6
05200046;205010  ;3;6
05200046;204001  ;1;6
05200053;201203M ;2;6
05200053;208008  ;1;6
05200053;208009  ;1;6
05200053;208007  ;1;6
05200100;202001  ;1;6
05200100;205010  ;1;6
05200100;203005  ;1;6
05200117;208003  ;1;6
05200127;208009  ;3;6
05200127;209003  ;2;6
06200015;207007  ;2;6
06200015;207002  ;2;6
06200015;209008  ;1;6
06200015;207008  ;9;6
06200064;201105  ;1;6
06200075;205007  ;3;6
06200075;201208  ;1;6
06200075;201104  ;1;6
06200086;201211  ;1;6
06200086;209007  ;4;6
06200118;201105  ;3;6
06200118;208009  ;3;6
06200147;209008  ;2;6
06200147;209005M ;1;6
06200147;202008  ;4;6
06200150;201104  ;1;6
06200150;208010  ;1;6
06200150;208008  ;2;6
06200150;201208  ;1;6
06200150;208001  ;2;6
06200150;208007  ;2;6
06200150;209005M ;1;6
06200150;208003  ;1;6
06200164;209007  ;4;6
06200177;208010  ;1;6
06200177;201203M ;2;6
06200177;209007  ;1;6
06200193;207010  ;1;6
06200193;206001  ;1;6
06200193;207008  ;2;6
07200092;201101  ;2;6
07200092;209007  ;5;6
07200108;205008  ;2;6
07200108;205009  ;1;6
07200108;205001  ;6;6
07200157;201106  ;1;6
08200021;201101  ;1;6
08200021;208008  ;2;6
08200021;201103  ;1;6
08200021;201104  ;1;6
08200048;207010  ;1;6
08200061;208010  ;2;6
08200061;207003  ;1;6
08200061;201206  ;1;6
08200073;208001  ;2;6
08200073;208008  ;2;6
08200081;206011  ;7;6
08200081;207010  ;1;6
08200081;204006  ;2;6
08200081;204004  ;1;6
08200081;204007  ;1;6
08200087;205006  ;1;6
08200087;208010  ;2;6
08200112;201206  ;1;6
08200112;209007  ;3;6
08200153;205001  ;1;6
08200153;205009  ;10;6
08200153;207008  ;1;6
08200153;206008  ;1;6
08200163;209006  ;2;6
08200163;201203M ;1;6
08200163;201104  ;1;6
08200163;209001M ;1;6
08200163;208009  ;1;6
08200163;208008  ;2;6
08200163;208003  ;3;6
08200182;209005M ;1;6
08200182;201106  ;2;6
08200182;206009  ;2;6
08200187;205010  ;2;6
08200187;203001  ;1;6
08200187;202003  ;1;6
08200188;201101  ;1;6
962909  ;206008  ;2;6
962909  ;201206  ;1;6
962909  ;204001  ;1;6
962909  ;205009  ;6;6
973021  ;203008  ;1;6
973021  ;206008  ;5;6
08160007;206008  ;5;6
09200001;201101  ;1;6
09200001;209007  ;3;6
09200002;208003  ;1;6
09200002;206011  ;2;6
09200002;201106  ;2;6
09200002;205006  ;2;6
09200013;205007  ;1;6
09200013;206007  ;1;6
09200013;206011  ;1;6
09200013;205006  ;1;6
09200016;208008  ;2;6
09200027;208008  ;3;6
09200082;201204  ;1;6
09200102;201105  ;1;6
09200187;204002  ;1;6
09200187;205010  ;2;6
09200187;204001  ;1;6
09200187;203005  ;4;6
10200073;209007  ;1;6
10200078;209007  ;1;6
10200085;209007  ;3;6
10200089;208010  ;1;6
10200089;208008  ;2;6
10200107;209007  ;1;6
10200112;209001M ;1;6
10200112;209007  ;3;6
10200133;207002  ;2;6
10200133;207008  ;2;6
10200185;201105  ;2;6
10200203;206009  ;1;6
10200230;206010  ;2;6
10200230;206011  ;2;6
10200230;206007  ;2;6
10200238;205009  ;4;6
10200238;205001  ;2;6
11200045;206010  ;2;6
11200045;208007  ;1;6
11200045;206009  ;2;6
11200045;208001  ;1;6
11200045;206008  ;2;6
11200054;203006  ;2;6
11200061;209007  ;1;6
11200061;201205  ;2;6
11200063;206010  ;1;6
11200063;209005M ;1;6
11200063;206007  ;3;6
11200063;207008  ;1;6
11200063;206009  ;1;6
11200063;206008  ;1;6
11200063;201208  ;1;6
11200069;206011  ;1;6
11200069;208008  ;1;6
11200080;205007  ;1;6
11200080;205001  ;3;6
11200080;205009  ;4;6
11200099;207003  ;1;6
11200099;206011  ;1;6
11200189;204006  ;2;6
11200189;205001  ;1;6
11200189;206009  ;2;6
11200200;201204  ;1;6
12200014;209007  ;4;6
12200021;206001  ;3;6
12200021;205008  ;3;6
12200021;209005M ;1;6
12200021;205006  ;2;6
12200021;206007  ;2;6
12200021;206008  ;1;6
12200021;209008  ;1;6
12200030;201207  ;1;6
12200030;209008  ;1;6
12200030;201204  ;1;6
12200030;208007  ;1;6
12200030;208001  ;1;6
12200030;208003  ;1;6
12200031;201106  ;1;6
12200071;206008  ;3;6
12200071;206007  ;1;6
12200079;208010  ;2;6
12200079;208009  ;1;6
12200079;209008  ;3;6
12200079;201211  ;3;6
12200079;208008  ;3;6
12200079;209005M ;1;6
12200090;207003  ;1;6
12200097;206010  ;1;6
12200097;201203M ;1;6
12200097;205007  ;3;6
12200116;208008  ;2;6
12200129;201106  ;2;6
12200129;209007  ;5;6
12200171;207003  ;1;6
12200171;201204  ;2;6
12200171;207009  ;2;6
13200030;201210  ;1;6
13200030;201206  ;1;6
13200030;209007  ;4;6
13200031;209007  ;2;6
13200038;203005  ;2;6
13200038;202004  ;2;6
13200038;204004  ;2;6
13200038;203007  ;1;6
13200038;202008  ;3;6
13200038;202009  ;1;6
13200041;201101  ;2;6
13200046;209007  ;3;6
13200073;207008  ;2;6
13200073;206008  ;3;6
13200073;201203M ;2;6
13200080;205006  ;4;6
13200080;209003  ;1;6
13200087;208008  ;3;6
13200087;201104  ;1;6
13200087;208010  ;3;6
13200087;209003  ;1;6
13200088;208009  ;1;6
13200088;208008  ;3;6
13200088;207003  ;3;6
13200093;205010  ;2;6
13200093;204001  ;3;6
13200093;205009  ;1;6
13200093;204007  ;3;6
13200098;208009  ;1;6
13200098;208010  ;1;6
13200139;201105  ;2;6
13200148;203005  ;1;6
13200149;208008  ;2;6
13200149;209005M ;1;6
13200150;205007  ;1;6
13200150;206011  ;1;6
13200158;209007  ;1;6
13200159;209008  ;1;6
13200159;207009  ;2;6
13200159;201106  ;1;6
13200159;207003  ;3;6
13200159;208009  ;1;6
13200159;209005M ;1;6
13200166;208008  ;1;6
13200168;209007  ;1;6
13200172;203004  ;6;6
13200172;205006  ;2;6
13200172;205007  ;1;6
13200172;201203M ;2;6
13200175;206007  ;2;6
13200175;207010  ;4;6
13200175;201203M ;1;6
13200175;205009  ;3;6
13200175;205007  ;1;6
13200193;206010  ;2;6
13200193;206008  ;1;6
13200193;206011  ;1;6
13200193;205006  ;1;6
14200002;2010703 ;3;6
14200002;2010706 ;2;6
14200009;2010806 ;2;6
14200019;2010806 ;2;6
14200024;2010901 ;2;6
14200026;2010802 ;1;6
14200026;2010702 ;1;6
14200028;2010903 ;1;6
14200028;2010802 ;2;6
14200028;2011003 ;1;6
14200028;2010706 ;1;6
14200028;2010602 ;2;6
14200028;2011102 ;1;6
14200028;2011103 ;1;6
14200030;2010706 ;1;6
14200030;2010802 ;1;6
14200030;2010903 ;1;6
14200030;2011103 ;1;6
14200034;2010301 ;1;6
14200034;2010306 ;1;6
14200034;2010304 ;1;6
14200034;2010302 ;1;6
14200035;2010505 ;2;6
14200035;2010502 ;3;6
14200036;2010507 ;1;6
14200036;2010502 ;1;6
14200036;2011103 ;1;6
14200036;2010707 ;2;6
14200037;2011004 ;1;6
14200037;2011001 ;2;6
14200040;2010706 ;1;6
14200063;2011002 ;1;6
14200063;2010901 ;1;6
14200063;2011004 ;1;6
14200064;2010901 ;1;6
14200081;2011001 ;1;6
14200085;2010705 ;1;6
14200086;2010906 ;1;6
14200086;2010802 ;2;6
14200087;2010707 ;1;6
14200087;2010601 ;1;6
14200087;2010605 ;1;6
14200089;2011115 ;1;6
14200089;2010303 ;2;6
14200089;2010402 ;2;6
14200089;2010406 ;2;6
14200089;2010601 ;2;6
14200089;2010603 ;2;6
14200089;2010503 ;1;6
14200091;2010302 ;9;6
14200091;2010405 ;2;6
14200094;2010505 ;2;6
14200094;2010404 ;1;6
14200101;2011001 ;1;6
14200108;2011110 ;1;6
14200108;2011002 ;1;6
14200108;2010802 ;1;6
14200109;2010303 ;1;6
14200109;2010304 ;1;6
14200109;2010405 ;1;6
14200109;2010503 ;1;6
14200111;2010703 ;1;6
14200111;2011115 ;1;6
14200111;2010707 ;1;6
14200114;2010905 ;1;6
14200114;2010902 ;1;6
14200115;2010603 ;1;6
14200115;2010305 ;1;6
14200115;2010303 ;2;6
14200115;2010503 ;2;6
14200115;2010501 ;2;6
14200115;2010302 ;3;6
14200119;2011004 ;1;6
14200119;2011001 ;1;6
14200122;2011001 ;1;6
14200128;2010402 ;2;6
14200129;2011001 ;2;6
14200132;2010606 ;1;6
14200132;2011005 ;1;6
14200132;2010505 ;1;6
14200137;2010805 ;2;6
14200137;2010601 ;3;6
14200137;2010704 ;1;6
14200137;2010802 ;1;6
14200140;2011001 ;1;6
14200140;2011110 ;1;6
14200146;2010702 ;2;6
14200146;2011103 ;1;6
14200148;2010601 ;1;6
14200148;2011115 ;1;6
14200148;2010804 ;1;6
14200148;2010903 ;1;6
14200148;2010801 ;2;6
14200159;2010804 ;1;6
14200159;2011116 ;1;6
14200160;2010901 ;1;6
14200160;2011003 ;1;6
14200161;2011001 ;2;6
14200161;2011102 ;1;6
14200162;2010707 ;1;6
14200164;2010707 ;1;6
14200164;2010804 ;1;6
14200169;2010802 ;2;6
15200002;2010802 ;1;6
15200005;2011115 ;1;6
15200006;2010602 ;1;6
15200006;2010501 ;2;6
15200006;2010405 ;2;6
15200006;2010503 ;2;6
15200009;2011001 ;1;6
15200021;2010901 ;1;6
15200022;2010607 ;1;6
15200033;2010802 ;1;6
15200034;2011116 ;1;6
15200034;2010805 ;1;6
15200040;2010305 ;1;6
15200040;2010402 ;1;6
15200040;2011113 ;1;6
15200040;2010204 ;4;6
15200046;2010706 ;1;6
15200046;2010802 ;1;6
15200048;2010606 ;1;6
15200049;2011120 ;1;6
15200056;2010802 ;1;6
15200057;2010405 ;1;6
15200057;2010603 ;1;6
15200101;2010405 ;2;6
15200101;2010707 ;1;6
15200102;2010707 ;1;6
15200103;2011110 ;1;6
15200103;2010706 ;2;6
15200106;2011110 ;1;6
15200111;2010707 ;1;6
15200112;2010802 ;1;6
15200114;2010707 ;1;6
15200115;2010306 ;1;6
15200115;2010201 ;2;6
15200115;2010204 ;4;6
15200115;2010203 ;4;6
15200115;2010305 ;2;6
15200119;2010205 ;1;6
15200119;2010106 ;2;6
15200121;2010707 ;1;6
15200126;2010205 ;1;6
15200126;2010206 ;1;6
15200126;2010204 ;2;6
15200126;2010402 ;1;6
15200126;2010207 ;1;6
15200128;2010505 ;2;6
15200128;2011115 ;1;6
15200132;2010702 ;1;6
15200133;2010707 ;1;6
15200137;2010707 ;3;6
15200138;2010901 ;2;6
15200140;2010802 ;1;6
15200141;2010703 ;1;6
15200141;2011115 ;1;6
15200141;2010707 ;1;6
15200146;2010707 ;1;6
15200147;2011001 ;1;6
15200147;2011103 ;1;6
15200148;2010401 ;1;6
15200148;2010205 ;3;6
15200148;2010302 ;1;6
15200148;2010405 ;1;6
15200148;2010204 ;6;6
15200149;2011115 ;1;6
15200149;2010904 ;1;6
15200152;2010201 ;1;6
15200153;2011110 ;2;6
15200153;2010901 ;2;6
15200161;2011003 ;1;6
15200161;2011103 ;1;6
15200170;2011115 ;1;6
15200170;2010405 ;1;6
15200170;2010502 ;2;6
15200174;2010905 ;1;6
15200176;2010302 ;6;6
15200176;2010405 ;1;6
15200176;2010304 ;6;6
15200176;2010406 ;2;6
15200176;2010303 ;3;6
15200184;2011106 ;1;6
15200188;2010607 ;1;6
15200190;2010707 ;1;6
15200191;206009  ;1;6
15200191;205001  ;2;6
15200191;201206  ;1;6
16170263;2010606 ;1;6
16200001;2010707 ;1;6
16200006;2010707 ;1;6
16200014;2010802 ;1;6
16200016;2010303 ;1;6
16200016;2010302 ;3;6
16200017;2010703 ;1;6
16200017;2011115 ;1;6
16200020;2010901 ;1;6
16200024;2010505 ;2;6
16200024;2010603 ;1;6
16200024;2010606 ;1;6
16200026;2011103 ;1;6
16200026;2010802 ;2;6
16200035;2010902 ;1;6
16200035;2010605 ;1;6
16200037;2011115 ;2;6
16200037;2010804 ;1;6
16200037;2010602 ;1;6
16200037;2010505 ;1;6
16200037;2010504 ;1;6
16200037;2010506 ;1;6
16200043;2010802 ;1;6
16200047;2011115 ;1;6
16200048;2010906 ;1;6
16200048;2010802 ;1;6
16200049;2010707 ;2;6
16200050;2010501 ;1;6
16200050;2010807 ;1;6
16200050;2010602 ;1;6
16200050;2010707 ;1;6
16200050;2011110 ;1;6
16200050;2010701 ;1;6
16200050;2010603 ;1;6
16200050;2010507 ;1;6
16200100;2011115 ;1;6
16200102;2010707 ;1;6
16200104;2011105 ;1;6
16200105;2011113 ;1;6
16200105;2010303 ;1;6
16200105;2010405 ;1;6
16200106;2010206 ;2;6
16200106;2010205 ;2;6
16200106;2010204 ;4;6
16200107;2010601 ;1;6
16200113;2010505 ;2;6
16200113;2010503 ;2;6
16200113;2010502 ;3;6
16200113;2010506 ;3;6
16200113;2010405 ;3;6
16200115;2010605 ;1;6
16200115;2010506 ;2;6
16200118;2010507 ;2;6
16200119;2011103 ;1;6
16200119;2010802 ;1;6
16200120;2010401 ;2;6
16200120;2010402 ;4;6
16200120;2010405 ;2;6
16200120;2010403 ;2;6
16200121;2010302 ;2;6
16200121;2010206 ;2;6
16200121;2010204 ;5;6
16200121;2010205 ;2;6
16200122;2010502 ;1;6
16200122;2010703 ;1;6
16200122;2010504 ;1;6
16200122;2010706 ;1;6
16200122;2010605 ;2;6
16200123;2010303 ;1;6
16200125;2010607 ;1;6
16200125;2011116 ;1;6
16200128;2010506 ;2;6
16200128;2010505 ;2;6
16200128;2010603 ;1;6
16200128;2010501 ;1;6
