cod_escuela;cod_semestre;cod_alumno;cod_plan;cod_asignatura;num_rep
1;20191;09200187;2009  ;205006  ;3
1;20191;09200187;2009  ;205010  ;1
1;20191;16200196;2014  ;2010405 ;2
1;20191;11200193;2009  ;202007  ;2
1;20191;17200177;2014  ;2010204 ;4
1;20191;17200045;2014  ;2010303 ;2
1;20191;17200045;2014  ;2010305 ;1
1;20191;17200024;2014  ;2010302 ;3
1;20191;17200045;2014  ;2010402 ;2
1;20191;13200008;2009  ;201105  ;2
1;20191;17200180;2014  ;2010201 ;2
1;20191;17200177;2014  ;2010302 ;1
1;20191;17200024;2014  ;2010305 ;3
1;20191;17200180;2014  ;2010204 ;3
1;20191;17200024;2014  ;2010405 ;1
1;20191;17200024;2014  ;2010501 ;1
1;20191;15200191;2009  ;204002  ;2
1;20191;17200068;2014  ;2010303 ;2
1;20191;12200145;2009  ;208008  ;2
1;20191;12200145;2009  ;208010  ;2
1;20191;16200024;2014  ;2010304 ;3
1;20191;17200226;2014  ;2010204 ;2
1;20191;09200211;2009  ;201211  ;2
1;20191;15200191;2009  ;205009  ;1
1;20191;17200054;2014  ;2010302 ;2
1;20191;15200191;2009  ;207009  ;1
1;20191;17200054;2014  ;2010303 ;3
1;20191;16200024;2014  ;2010507 ;1
1;20191;16200024;2014  ;2010601 ;1
1;20191;17200054;2014  ;2010304 ;3
1;20191;16200024;2014  ;2010603 ;1
1;20191;17200054;2014  ;2010305 ;3
1;20191;17200054;2014  ;2010306 ;1
1;20191;17200226;2014  ;2010305 ;1
1;20191;13200159;2009  ;201203M ;3
1;20191;17200226;2014  ;2010405 ;1
1;20191;17200226;2014  ;2010503 ;1
1;20191;17200226;2014  ;2010505 ;1
1;20191;11200076;2009  ;201106  ;1
1;20191;17200160;2014  ;2010203 ;3
1;20191;14200132;2014  ;2010502 ;1
1;20191;17200160;2014  ;2010204 ;1
1;20191;14200132;2014  ;2010504 ;2
1;20191;14200132;2014  ;2010505 ;1
1;20191;17200160;2014  ;2010205 ;1
1;20191;17200160;2014  ;2010206 ;3
1;20191;14200132;2014  ;2010606 ;1
1;20191;14200132;2014  ;2010805 ;1
1;20191;17200160;2014  ;2010301 ;1
1;20191;17200160;2014  ;2011115 ;1
1;20191;11200076;2009  ;203005  ;1
1;20191;11200076;2009  ;205006  ;1
1;20191;11200076;2009  ;206007  ;2
1;20191;15200176;2014  ;2010302 ;3
1;20191;15200176;2014  ;2010303 ;3
1;20191;15200176;2014  ;2010304 ;3
1;20191;15200176;2014  ;2010405 ;1
1;20191;13200159;2009  ;207003  ;1
1;20191;15200176;2014  ;2010406 ;1
1;20191;13200159;2009  ;207009  ;1
1;20191;13200159;2009  ;207010  ;2
1;20191;10200120;2009  ;201105  ;2
1;20191;10200120;2009  ;201207  ;1
1;20191;10200120;2009  ;201208  ;1
1;20191;12200112;2009  ;205007  ;5
1;20191;12200112;2009  ;208007  ;1
1;20191;12200112;2009  ;208010  ;1
1;20191;17200202;2014  ;2010205 ;2
1;20191;17200202;2014  ;2010303 ;1
1;20191;17200202;2014  ;2010304 ;1
1;20191;17200202;2014  ;2010401 ;1
1;20191;17200202;2014  ;2010402 ;1
1;20191;16200178;2014  ;2010303 ;3
1;20191;14200091;2014  ;2010302 ;7
1;20191;14200091;2014  ;2010303 ;7
1;20191;16200177;2014  ;2010302 ;3
1;20191;16200023;2014  ;2010206 ;2
1;20191;16200177;2014  ;2010501 ;2
1;20191;16200177;2014  ;2010503 ;2
1;20191;09200176;2009  ;209006  ;3
1;20191;09200176;2009  ;209007  ;2
1;20191;14200091;2014  ;2010405 ;2
1;20191;16200177;2014  ;2011115 ;1
1;20191;16200178;2014  ;2010606 ;1
1;20191;17200008;2014  ;2010203 ;3
1;20191;15200175;2014  ;2010404 ;2
1;20191;15200175;2014  ;2010606 ;2
1;20191;12200021;2009  ;205006  ;2
1;20191;12200021;2009  ;205007  ;4
1;20191;12200021;2009  ;205008  ;2
1;20191;14200103;2014  ;2010607 ;2
1;20191;12200021;2009  ;206001  ;2
1;20191;12200021;2009  ;206007  ;1
1;20191;14200103;2014  ;2011006 ;1
1;20191;13200176;2009  ;201210  ;1
1;20191;13200176;2009  ;201101  ;2
1;20191;13200176;2009  ;209007  ;1
1;20191;10200150;2009  ;205006  ;1
1;20191;10200150;2009  ;206001  ;1
1;20191;10200150;2009  ;206010  ;3
1;20191;10200150;2009  ;207003  ;1
1;20191;10200150;2009  ;207007  ;2
1;20191;10200150;2009  ;207008  ;2
1;20191;15200056;2014  ;2010707 ;2
1;20191;16200134;2014  ;2010603 ;2
1;20191;16200134;2014  ;2010703 ;1
1;20191;16200134;2014  ;2010704 ;1
1;20191;16200134;2014  ;2010707 ;1
1;20191;18200246;2018  ;20118032;1
1;20191;18200246;2018  ;20118035;1
1;20191;18200173;2018  ;20118033;1
1;20191;18200173;2018  ;20118036;1
1;20191;11200083;2009  ;201211  ;1
1;20191;13200003;2009  ;209005M ;1
1;20191;11200054;2009  ;203004  ;2
1;20191;11200054;2009  ;203006  ;2
1;20191;11200054;2009  ;204004  ;1
1;20191;18200200;2018  ;20118031;1
1;20191;16200164;2014  ;2010301 ;1
1;20191;16200164;2014  ;2010303 ;1
1;20191;17200157;2014  ;2010501 ;1
1;20191;14200022;2014  ;2011104 ;1
1;20191;17200157;2014  ;2010503 ;1
1;20191;18200200;2018  ;20118036;1
1;20191;17200172;2014  ;2010501 ;1
1;20191;17200057;2014  ;2010304 ;1
1;20191;17200057;2014  ;2010404 ;1
1;20191;15200057;2014  ;2010401 ;1
1;20191;15200057;2014  ;2010406 ;1
1;20191;15200057;2014  ;2010504 ;1
1;20191;17200171;2014  ;2010603 ;1
1;20191;17200017;2014  ;2010504 ;1
1;20191;16200006;2014  ;2010405 ;1
1;20191;16200185;2014  ;2010404 ;1
1;20191;16200185;2014  ;2010405 ;1
1;20191;16200185;2014  ;2010505 ;1
1;20191;15200129;2014  ;2010404 ;1
1;20191;15200129;2014  ;2010405 ;1
1;20191;15200129;2014  ;2010506 ;1
1;20191;15200049;2014  ;2011120 ;1
1;20191;16200006;2014  ;2010607 ;1
1;20191;16200117;2014  ;2010703 ;1
1;20191;15200153;2014  ;2011005 ;1
1;20191;18200200;2018  ;20118033;1
1;20191;15200102;2014  ;2010505 ;1
1;20191;16200141;2014  ;2010707 ;1
1;20191;18200202;2018  ;20118031;1
1;20191;15200026;2014  ;2011116 ;1
1;20191;18200152;2018  ;20118034;1
1;20191;15200149;2014  ;2011103 ;1
1;20191;18200163;2018  ;20118031;1
1;20191;15200110;2014  ;2010802 ;1
1;20191;18200163;2018  ;20118034;1
1;20191;18200122;2018  ;20118033;1
1;20191;18200065;2018  ;20118033;1
1;20191;18200065;2018  ;20118036;1
1;20191;18200065;2018  ;20118037;1
1;20191;18200233;2018  ;20118036;1
1;20191;18200025;2018  ;20118031;1
1;20191;18200025;2018  ;20118033;1
1;20191;18200025;2018  ;20118036;1
1;20191;18200120;2018  ;20118031;1
1;20191;18200120;2018  ;20118032;1
1;20191;18200120;2018  ;20118033;1
1;20191;18200171;2018  ;20118033;1
1;20191;18200171;2018  ;20118034;1
1;20191;18200171;2018  ;20118036;1
1;20191;18200208;2018  ;20118031;1
1;20191;18200208;2018  ;20118032;1
1;20191;18200208;2018  ;20118034;1
1;20191;18200192;2018  ;20118031;1
1;20191;18200192;2018  ;20118034;1
1;20191;18200236;2018  ;20118033;1
1;20191;18200236;2018  ;20118034;1
1;20191;18200030;2018  ;20118031;1
1;20191;18200030;2018  ;20118034;1
1;20191;18200030;2018  ;20118036;1
1;20191;18200067;2018  ;20118033;1
1;20191;18200067;2018  ;20118036;1
1;20191;18200015;2018  ;20118031;1
1;20191;18200015;2018  ;20118033;1
1;20191;18200015;2018  ;20118036;1
1;20191;18200212;2018  ;20118033;1
1;20191;18200031;2018  ;20118031;1
1;20191;18200031;2018  ;20118032;1
1;20191;18200031;2018  ;20118033;1
1;20191;18200031;2018  ;20118034;1
1;20191;18200174;2018  ;20118031;1
1;20191;10200205;2009  ;201103  ;1
1;20191;10200085;2009  ;201103  ;1
1;20191;10200085;2009  ;201203M ;1
1;20191;09200027;2009  ;201211  ;1
1;20191;12200150;2009  ;201105  ;1
1;20191;17200061;2014  ;2010503 ;1
1;20191;17200065;2014  ;2010405 ;1
1;20191;17200065;2014  ;2010501 ;1
1;20191;17200061;2014  ;2010504 ;1
1;20191;13200100;2009  ;209006  ;1
1;20191;09200027;2009  ;208008  ;1
1;20191;10200085;2009  ;209006  ;1
1;20191;10200085;2009  ;209007  ;1
1;20191;10200089;2009  ;208003  ;1
1;20191;16200016;2014  ;2010302 ;1
1;20191;17200146;2014  ;2010401 ;1
1;20191;14200034;2014  ;2010301 ;1
1;20191;14200034;2014  ;2010302 ;1
1;20191;14200034;2014  ;2010303 ;3
1;20191;14200034;2014  ;2010304 ;1
1;20191;17200146;2014  ;2010504 ;1
1;20191;14200011;2014  ;2010305 ;2
1;20191;17200062;2014  ;2010303 ;1
1;20191;17200062;2014  ;2010305 ;1
1;20191;16200145;2014  ;2010303 ;3
1;20191;16200145;2014  ;2010405 ;2
1;20191;16200145;2014  ;2010506 ;1
1;20191;17200062;2014  ;2010501 ;1
1;20191;14200011;2014  ;2010401 ;2
1;20191;17200146;2014  ;2010507 ;1
1;20191;14200011;2014  ;2010503 ;2
1;20191;17200234;2014  ;2010504 ;1
1;20191;17200153;2014  ;2010402 ;1
1;20191;17200153;2014  ;2010405 ;1
1;20191;17200153;2014  ;2010504 ;1
1;20191;17200029;2014  ;2010404 ;1
1;20191;17200029;2014  ;2010502 ;1
1;20191;17200159;2014  ;2010503 ;1
1;20191;17200170;2014  ;2010504 ;1
1;20191;17200061;2014  ;2010405 ;1
1;20191;18200159;2018  ;20118033;1
1;20191;16200112;2014  ;2010405 ;1
1;20191;18200159;2018  ;20118036;1
1;20191;14200036;2014  ;2010707 ;1
1;20191;16200030;2014  ;2010707 ;1
1;20191;18200159;2018  ;20118037;1
1;20191;18200133;2018  ;20118031;1
1;20191;16200112;2014  ;2010707 ;1
1;20191;14200093;2014  ;2011116 ;1
1;20191;16200187;2014  ;2010502 ;1
1;20191;16200154;2014  ;2010703 ;1
1;20191;16200187;2014  ;2010505 ;1
1;20191;16200154;2014  ;2010706 ;1
1;20191;14200140;2014  ;2011110 ;1
1;20191;15200140;2014  ;2010707 ;1
1;20191;16200100;2014  ;2010601 ;1
1;20191;16200187;2014  ;2010601 ;1
1;20191;16200187;2014  ;2010607 ;1
1;20191;16200100;2014  ;2011115 ;1
1;20191;14200016;2014  ;2011104 ;1
1;20191;16200154;2014  ;2010707 ;1
1;20191;14200145;2014  ;2010903 ;1
1;20191;18200133;2018  ;20118036;1
1;20191;14200031;2014  ;2010903 ;1
1;20191;14200078;2014  ;2010903 ;1
1;20191;14200078;2014  ;2011120 ;1
1;20191;14200134;2014  ;2010802 ;1
1;20191;15200008;2014  ;2010903 ;1
1;20191;14200134;2014  ;2010902 ;1
1;20191;14200134;2014  ;2010905 ;1
1;20191;14200074;2014  ;2010903 ;1
1;20191;18200020;2018  ;20118031;1
1;20191;14200157;2014  ;2011001 ;1
1;20191;18200020;2018  ;20118036;1
1;20191;18200124;2018  ;20118033;1
1;20191;18200124;2018  ;20118036;1
1;20191;18200124;2018  ;20118037;1
1;20191;18200029;2018  ;20118031;1
1;20191;18200029;2018  ;20118033;1
1;20191;18200029;2018  ;20118035;1
1;20191;18200029;2018  ;20118037;1
1;20191;18200006;2018  ;20118031;1
1;20191;18200006;2018  ;20118034;1
1;20191;18200006;2018  ;20118036;1
1;20191;18200021;2018  ;20118034;1
1;20191;18200149;2018  ;20118031;1
1;20191;18200149;2018  ;20118034;1
1;20191;18200206;2018  ;20118031;1
1;20191;18200206;2018  ;20118033;1
1;20191;18200206;2018  ;20118036;1
1;20191;18200155;2018  ;20118033;1
1;20191;18200157;2018  ;20118032;1
1;20191;18200157;2018  ;20118033;1
1;20191;18200147;2018  ;20118031;1
1;20191;18200147;2018  ;20118033;1
1;20191;18200147;2018  ;20118036;1
1;20191;18200214;2018  ;20118031;1
1;20191;18200214;2018  ;20118033;1
1;20191;18200214;2018  ;20118036;1
1;20191;18200214;2018  ;20118037;1
1;20191;18200049;2018  ;20118031;1
1;20191;18200049;2018  ;20118032;1
1;20191;18200049;2018  ;20118033;1
1;20191;18200049;2018  ;20118034;1
1;20191;18200068;2018  ;20118032;1
1;20191;18200158;2018  ;20118034;1
1;20191;18200158;2018  ;20118035;1
1;20191;18200228;2018  ;20118031;1
1;20191;18200228;2018  ;20118035;1
1;20191;18200037;2018  ;20118031;1
1;20191;18200037;2018  ;20118032;1
1;20191;18200037;2018  ;20118033;1
1;20191;18200037;2018  ;20118035;1
1;20191;18200037;2018  ;20118036;1
1;20191;18200237;2018  ;20118031;1
1;20191;18200237;2018  ;20118032;1
1;20191;18200237;2018  ;20118033;1
1;20191;18200237;2018  ;20118035;1
1;20191;18200237;2018  ;20118036;1
1;20191;13200177;2009  ;201105  ;1
1;20191;13200205;2009  ;201103  ;1
1;20191;13200037;2009  ;201103  ;1
1;20191;13200037;2009  ;201105  ;1
1;20191;12200031;2009  ;201203M ;1
1;20191;12200031;2009  ;201211  ;1
1;20191;17200236;2014  ;2011116 ;1
1;20191;13200073;2009  ;201203M ;2
1;20191;13200172;2009  ;201203M ;2
1;20191;17200192;2014  ;2010302 ;1
1;20191;13200177;2009  ;209006  ;1
1;20191;10200084;2009  ;205006  ;3
1;20191;13200177;2009  ;201103  ;1
1;20191;13200172;2009  ;203004  ;5
1;20191;17200241;2014  ;2010304 ;1
1;20191;13200073;2009  ;206007  ;3
1;20191;13200073;2009  ;206008  ;2
1;20191;13200073;2009  ;206009  ;3
1;20191;13200073;2009  ;207008  ;2
1;20191;18200242;2014  ;2010707 ;1
1;20191;09200002;2009  ;207003  ;1
1;20191;12200031;2009  ;208008  ;1
1;20191;17200182;2014  ;2010204 ;1
1;20191;11200182;2009  ;209006  ;1
1;20191;13200172;2009  ;205006  ;2
1;20191;13200172;2009  ;205007  ;1
1;20191;13200172;2009  ;206007  ;2
1;20191;17200020;2014  ;2010501 ;1
1;20191;17200187;2014  ;2010501 ;1
1;20191;17200188;2014  ;2010301 ;1
1;20191;17200188;2014  ;2010302 ;1
1;20191;17200192;2014  ;2010401 ;1
1;20191;16200003;2014  ;2010404 ;1
1;20191;17200147;2014  ;2010502 ;1
1;20191;17200236;2014  ;2010401 ;1
1;20191;14200070;2014  ;2010304 ;1
1;20191;17200147;2014  ;2010503 ;1
1;20191;17200020;2014  ;2010502 ;1
1;20191;17200073;2014  ;2010502 ;1
1;20191;16200118;2014  ;2010401 ;1
1;20191;16200118;2014  ;2010402 ;1
1;20191;17200011;2014  ;2010502 ;1
1;20191;15200048;2014  ;2010304 ;1
1;20191;17200011;2014  ;2010504 ;1
1;20191;15200132;2014  ;2010404 ;1
1;20191;15200132;2014  ;2010405 ;1
1;20191;16200118;2014  ;2010404 ;1
1;20191;16200118;2014  ;2010406 ;1
1;20191;16200118;2014  ;2010503 ;1
1;20191;16200118;2014  ;2010507 ;1
1;20191;15200132;2014  ;2010506 ;1
1;20191;17200222;2014  ;2010504 ;1
1;20191;17200147;2014  ;2010505 ;1
1;20191;17200027;2014  ;2010501 ;1
1;20191;16200004;2014  ;2010402 ;3
1;20191;16200004;2014  ;2010404 ;2
1;20191;16200004;2014  ;2010501 ;1
1;20191;16200004;2014  ;2010506 ;2
1;20191;17200040;2014  ;2010504 ;1
1;20191;15200128;2014  ;2010405 ;1
1;20191;15200128;2014  ;2010505 ;1
1;20191;15200128;2014  ;2011115 ;1
1;20191;17200231;2014  ;2010501 ;1
1;20191;17200231;2014  ;2010503 ;1
1;20191;17200231;2014  ;2010504 ;1
1;20191;17200135;2014  ;2010404 ;1
1;20191;17200135;2014  ;2010405 ;2
1;20191;17200135;2014  ;2010501 ;1
1;20191;16200035;2014  ;2010606 ;2
1;20191;17200212;2014  ;2010206 ;2
1;20191;17200212;2014  ;2010301 ;1
1;20191;13200166;2009  ;206001  ;5
1;20191;15200133;2014  ;2010504 ;1
1;20191;14200139;2014  ;2011001 ;1
1;20191;16200133;2014  ;2010502 ;1
1;20191;16200133;2014  ;2010504 ;1
1;20191;18200218;2018  ;20118031;1
1;20191;18200218;2018  ;20118032;1
1;20191;16200133;2014  ;2010604 ;1
1;20191;16200133;2014  ;2010606 ;1
1;20191;16200133;2014  ;2010706 ;1
1;20191;16200150;2014  ;2010603 ;1
1;20191;15200113;2014  ;2010503 ;1
1;20191;15200113;2014  ;2010507 ;1
1;20191;15200046;2014  ;2010502 ;1
1;20191;14200162;2014  ;2010607 ;1
1;20191;14200162;2014  ;2010703 ;1
1;20191;16200150;2014  ;2010606 ;1
1;20191;15200046;2014  ;2010707 ;1
1;20191;16200150;2014  ;2010607 ;1
1;20191;18200218;2018  ;20118035;1
1;20191;16200152;2014  ;2010707 ;1
1;20191;18200051;2018  ;20118036;1
1;20191;16200182;2014  ;2010703 ;1
1;20191;14200171;2014  ;2010902 ;1
1;20191;16200124;2014  ;2010703 ;1
1;20191;15200172;2014  ;2010903 ;1
1;20191;18200235;2018  ;20118031;1
1;20191;14200004;2014  ;2010903 ;1
1;20191;18200165;2018  ;20118031;1
1;20191;15200054;2014  ;2010903 ;1
1;20191;14200160;2014  ;2010704 ;1
1;20191;18200165;2018  ;20118033;1
1;20191;14200108;2014  ;2010707 ;1
1;20191;18200165;2018  ;20118034;1
1;20191;14200108;2014  ;2010902 ;1
1;20191;14200160;2014  ;2010902 ;1
1;20191;14200108;2014  ;2010903 ;1
1;20191;14200108;2014  ;2011110 ;1
1;20191;14200080;2014  ;2010802 ;1
1;20191;18200165;2018  ;20118036;1
1;20191;14200080;2014  ;2011006 ;1
1;20191;14200080;2014  ;2011116 ;1
1;20191;18200046;2018  ;20118036;1
1;20191;18200055;2018  ;20118033;1
1;20191;14200071;2014  ;2010902 ;1
1;20191;14200071;2014  ;2010903 ;1
1;20191;18200193;2018  ;20118031;1
1;20191;18200193;2018  ;20118032;1
1;20191;18200193;2018  ;20118034;1
1;20191;18200193;2018  ;20118037;1
1;20191;18200223;2018  ;20118034;1
1;20191;18200172;2018  ;20118031;1
1;20191;18200172;2018  ;20118033;1
1;20191;18200172;2018  ;20118034;1
1;20191;18200135;2018  ;20118031;1
1;20191;18200135;2018  ;20118032;1
1;20191;18200135;2018  ;20118033;1
1;20191;18200135;2018  ;20118035;1
1;20191;18200003;2018  ;20118031;1
1;20191;18200003;2018  ;20118033;1
1;20191;18200003;2018  ;20118035;1
1;20191;18200022;2018  ;20118031;1
1;20191;18200022;2018  ;20118033;1
1;20191;18200022;2018  ;20118035;1
1;20191;18200022;2018  ;20118037;1
1;20191;11200063;2009  ;205008  ;2
1;20191;11200063;2009  ;206007  ;1
1;20191;11200063;2009  ;207010  ;1
1;20191;16200120;2014  ;2010401 ;1
1;20191;16200120;2014  ;2010402 ;2
1;20191;09200013;2009  ;204004  ;3
1;20191;16200120;2014  ;2010403 ;1
1;20191;09200013;2009  ;205009  ;2
1;20191;16200120;2014  ;2010404 ;1
1;20191;16200120;2014  ;2010405 ;1
1;20191;16200122;2014  ;2010401 ;1
1;20191;11200069;2009  ;205006  ;2
1;20191;11200069;2009  ;206001  ;1
1;20191;16200122;2014  ;2010405 ;3
1;20191;13200191;2009  ;201103  ;1
1;20191;16200036;2014  ;2011116 ;1
1;20191;13200168;2009  ;201203M ;1
1;20191;13200023;2009  ;201104  ;1
1;20191;13200134;2009  ;201103  ;1
1;20191;13200191;2009  ;209006  ;1
1;20191;17200060;2014  ;2010204 ;1
1;20191;10200133;2009  ;205001  ;1
1;20191;13200096;2009  ;201103  ;1
1;20191;10200133;2009  ;207008  ;1
1;20191;13200185;2009  ;209006  ;1
1;20191;18200240;2014  ;2010203 ;1
1;20191;17200060;2014  ;2010205 ;1
1;20191;17200041;2014  ;2010305 ;1
1;20191;17200060;2014  ;2010302 ;1
1;20191;17200060;2014  ;2011120 ;1
1;20191;17200063;2014  ;2010302 ;1
1;20191;17200063;2014  ;2010304 ;1
1;20191;14200007;2014  ;2010302 ;6
1;20191;14200007;2014  ;2010305 ;6
1;20191;14200007;2014  ;2010405 ;1
1;20191;14200007;2014  ;2010703 ;1
1;20191;16200032;2014  ;2010606 ;1
1;20191;17200138;2014  ;2010501 ;1
1;20191;17200201;2014  ;2010304 ;1
1;20191;16200032;2014  ;2010802 ;1
1;20191;17200233;2014  ;2010501 ;1
1;20191;17200201;2014  ;2010404 ;1
1;20191;17200201;2014  ;2010405 ;1
1;20191;16200032;2014  ;2010903 ;1
1;20191;17200033;2014  ;2010501 ;1
1;20191;17200238;2014  ;2011116 ;1
1;20191;16200180;2014  ;2010501 ;1
1;20191;15200101;2014  ;2010601 ;1
1;20191;15200101;2014  ;2010603 ;1
1;20191;17200173;2014  ;2010405 ;1
1;20191;17200173;2014  ;2010501 ;1
1;20191;15200141;2014  ;2010401 ;1
1;20191;15200141;2014  ;2010402 ;1
1;20191;15200141;2014  ;2010405 ;1
1;20191;15200141;2014  ;2010406 ;1
1;20191;15200141;2014  ;2010504 ;1
1;20191;15200141;2014  ;2011115 ;1
1;20191;16200180;2014  ;2010502 ;1
1;20191;16200180;2014  ;2010504 ;1
1;20191;17200138;2014  ;2010504 ;1
1;20191;17200138;2014  ;2010506 ;1
1;20191;16200038;2014  ;2010703 ;1
1;20191;17200211;2014  ;2010502 ;1
1;20191;16200038;2014  ;2010707 ;1
1;20191;17200133;2014  ;2010502 ;1
1;20191;15200169;2014  ;2010405 ;1
1;20191;15200195;2014  ;2010707 ;1
1;20191;16200135;2014  ;2010504 ;1
1;20191;15200169;2014  ;2010504 ;1
1;20191;16200135;2014  ;2010703 ;1
1;20191;15200127;2014  ;2010802 ;1
1;20191;15200169;2014  ;2011115 ;1
1;20191;15200127;2014  ;2010903 ;1
1;20191;15200002;2014  ;2010604 ;1
1;20191;15200002;2014  ;2010707 ;1
1;20191;15200150;2014  ;2010802 ;1
1;20191;15200106;2014  ;2010703 ;1
1;20191;15200106;2014  ;2010707 ;1
1;20191;16200012;2014  ;2010304 ;1
1;20191;16200012;2014  ;2010305 ;1
1;20191;16200012;2014  ;2010401 ;2
1;20191;18200209;2018  ;20118033;1
1;20191;18200209;2018  ;20118035;1
1;20191;18200213;2018  ;20118031;1
1;20191;15200168;2014  ;2010903 ;1
1;20191;14200008;2014  ;2011110 ;1
1;20191;15200017;2014  ;2010903 ;1
1;20191;15200120;2014  ;2011120 ;1
1;20191;15200028;2014  ;2010903 ;1
1;20191;14200143;2014  ;2010901 ;1
1;20191;14200143;2014  ;2010903 ;1
1;20191;18200143;2018  ;20118037;1
1;20191;18200213;2018  ;20118032;1
1;20191;18200213;2018  ;20118036;1
1;20191;18200209;2018  ;20118032;1
1;20191;18200213;2018  ;20118037;1
1;20191;18200215;2018  ;20118031;1
1;20191;18200215;2018  ;20118032;1
1;20191;18200012;2018  ;20118031;1
1;20191;14200037;2014  ;2010706 ;1
1;20191;18200012;2018  ;20118032;1
1;20191;14200037;2014  ;2011115 ;1
1;20191;18200002;2018  ;20118031;1
1;20191;18200002;2018  ;20118033;1
1;20191;18200002;2018  ;20118036;1
1;20191;18200201;2018  ;20118033;1
1;20191;18200153;2018  ;20118033;1
1;20191;18200153;2018  ;20118036;1
1;20191;18200230;2018  ;20118033;1
1;20191;18200008;2018  ;20118033;1
1;20191;18200191;2018  ;20118032;1
1;20191;18200191;2018  ;20118034;1
1;20191;18200191;2018  ;20118036;1
1;20191;18200132;2018  ;20118031;1
1;20191;18200132;2018  ;20118033;1
1;20191;18200132;2018  ;20118035;1
1;20191;13200099;2009  ;201103  ;1
1;20191;11200232;2009  ;201103  ;1
1;20191;13200099;2009  ;201105  ;1
1;20191;10200072;2009  ;201103  ;1
1;20191;17200218;2014  ;2010302 ;1
1;20191;10200118;2009  ;201103  ;1
1;20191;17200150;2014  ;2010504 ;1
1;20191;12200079;2009  ;201211  ;3
1;20191;10200072;2009  ;209006  ;1
1;20191;17200191;2014  ;2010502 ;1
1;20191;17200218;2014  ;2010404 ;1
1;20191;10200118;2009  ;209006  ;1
1;20191;17200218;2014  ;2010501 ;1
1;20191;11200062;2009  ;208008  ;1
1;20191;12200079;2009  ;208008  ;3
1;20191;12200079;2009  ;208009  ;1
1;20191;12200079;2009  ;208010  ;2
1;20191;12200079;2009  ;209005M ;1
1;20191;12200079;2009  ;209008  ;3
1;20191;17200181;2014  ;2010502 ;1
1;20191;17200130;2014  ;2010401 ;1
1;20191;17200181;2014  ;2011113 ;1
1;20191;17200130;2014  ;2010404 ;1
1;20191;17200242;2014  ;2010402 ;1
1;20191;17200242;2014  ;2010503 ;1
1;20191;17200242;2014  ;2010504 ;1
1;20191;17200242;2014  ;2010506 ;1
1;20191;17200242;2014  ;2010507 ;1
1;20191;17200155;2014  ;2010504 ;1
1;20191;15200188;2014  ;2010505 ;1
1;20191;17200215;2014  ;2010502 ;1
1;20191;17200003;2014  ;2010504 ;1
1;20191;17200128;2014  ;2010501 ;1
1;20191;17200128;2014  ;2010504 ;1
1;20191;16200184;2014  ;2010601 ;1
1;20191;16200184;2014  ;2010703 ;1
1;20191;16200041;2014  ;2010504 ;1
1;20191;14200019;2014  ;2010706 ;1
1;20191;16200041;2014  ;2010706 ;1
1;20191;14200019;2014  ;2010707 ;1
1;20191;15200016;2014  ;2010707 ;1
1;20191;11200010;2009  ;201105  ;3
1;20191;18200211;2018  ;20118036;1
1;20191;18200184;2018  ;20118031;1
1;20191;18200004;2018  ;20118037;1
1;20191;16200195;2014  ;2010707 ;1
1;20191;18200226;2018  ;20118037;1
1;20191;15200147;2014  ;2011103 ;1
1;20191;18200184;2018  ;20118034;1
1;20191;16200025;2014  ;2010703 ;1
1;20191;16200025;2014  ;2010707 ;1
1;20191;18200184;2018  ;20118036;1
1;20191;14200150;2014  ;2010701 ;1
1;20191;15200124;2014  ;2010802 ;1
1;20191;15200029;2014  ;2010802 ;1
1;20191;14200009;2014  ;2010707 ;1
1;20191;14200150;2014  ;2010707 ;1
1;20191;15200124;2014  ;2011110 ;1
1;20191;15200010;2014  ;2010902 ;1
1;20191;15200138;2014  ;2011101 ;1
1;20191;15200155;2014  ;2010802 ;1
1;20191;14200127;2014  ;2010802 ;1
1;20191;18200121;2018  ;20118032;1
1;20191;18200121;2018  ;20118033;1
1;20191;15200155;2014  ;2010903 ;1
1;20191;15200155;2014  ;2011113 ;1
1;20191;18200121;2018  ;20118034;1
1;20191;18200145;2018  ;20118031;1
1;20191;18200145;2018  ;20118033;1
1;20191;18200145;2018  ;20118034;1
1;20191;18200145;2018  ;20118036;1
1;20191;18200145;2018  ;20118037;1
1;20191;18200219;2018  ;20118036;1
1;20191;18200009;2018  ;20118031;1
1;20191;18200009;2018  ;20118034;1
1;20191;18200009;2018  ;20118036;1
1;20191;18200066;2018  ;20118036;1
1;20191;18200066;2018  ;20118037;1
1;20191;18200182;2018  ;20118031;1
1;20191;18200182;2018  ;20118035;1
1;20191;18200026;2018  ;20118033;1
1;20191;18200039;2018  ;20118031;1
1;20191;18200039;2018  ;20118034;1
1;20191;18200039;2018  ;20118036;1
1;20191;18200050;2018  ;20118031;1
1;20191;18200050;2018  ;20118033;1
1;20191;18200205;2018  ;20118031;1
1;20191;18200205;2018  ;20118032;1
1;20191;18200205;2018  ;20118033;1
1;20191;18200205;2018  ;20118037;1
1;20191;18200162;2018  ;20118031;1
1;20191;18200162;2018  ;20118034;1
1;20191;18200162;2018  ;20118035;1
1;20191;18200148;2018  ;20118031;1
1;20191;18200148;2018  ;20118033;1
1;20191;18200024;2018  ;20118031;1
1;20191;18200024;2018  ;20118034;1
1;20191;18200024;2018  ;20118037;1
