id_ct;id_estudiante;id_curso;id_semestre;nota;id_ciclo
264927;15200125;2011102;3;12;12
264928;15200135;2011102;3;12;12
264929;15200144;2011102;3;15;12
264930;15200147;2011102;3;4;12
264931;14200069;2011102;3;11;12
264932;14200078;2011102;3;12;12
264933;15200157;2011102;3;11;12
264934;15200162;2011102;3;14;12
264935;15200168;2011102;3;11;12
264936;15200178;2011102;3;15;12
264937;14200081;2011102;3;13;12
264938;15200171;2011102;3;14;12
264939;15200173;2011102;3;11;12
264940;14200088;2011102;3;11;12
264941;14200092;2011102;3;15;12
264942;14200095;2011102;3;14;12
264943;14200097;2011102;3;11;12
264944;14200171;2011102;3;14;12
264945;15200001;2011102;3;16;12
264946;15200003;2011102;3;12;12
264947;15200008;2011102;3;11;12
264948;15200009;2011102;3;12;12
264949;15200021;2011102;3;13;12
264950;16200129;2011103;3;11;12
264951;15200059;2011103;3;13;12
264952;15200105;2011103;3;14;12
264953;15200153;2011103;3;11;12
264954;14200097;2011103;3;2;12
264955;14200036;2011103;3;0;12
264956;16200201;2011103;3;13;12
264957;15200052;2011104;3;15;12
264958;15200053;2011104;3;15;12
264959;15200120;2011104;3;15;12
264960;15200138;2011104;3;13;12
264961;15200147;2011104;3;9;12
264962;15200144;2011104;3;14;12
264963;15200037;2011104;3;14;12
264964;14200072;2011104;3;15;12
264965;14200078;2011104;3;12;12
264966;15200156;2011104;3;15;12
264967;15200168;2011104;3;13;12
264968;15200178;2011104;3;15;12
264969;14200004;2011104;3;14;12
264970;14200006;2011104;3;15;12
264971;15200008;2011104;3;15;12
264972;15200009;2011104;3;15;12
264973;14200016;2011104;3;15;12
264974;15200017;2011104;3;9;12
264975;14200022;2011104;3;19;12
264976;15200024;2011104;3;15;12
264977;15200025;2011104;3;15;12
264978;15200028;2011104;3;15;12
264979;15200044;2011104;3;16;12
264980;14200168;2011104;3;13;12
264981;14200110;2011104;3;17;12
264982;14200120;2011104;3;15;12
264983;15200054;2011105;3;11;12
264984;16200167;2011105;3;13;12
264985;16200161;2011105;3;13;12
264986;15200110;2011105;3;15;12
264987;15200127;2011105;3;13;12
264988;14200080;2011105;3;7;12
264989;16200018;2011105;3;12;12
264990;16200155;2011105;3;13;12
264991;16200156;2011105;3;14;12
264992;16200026;2011105;3;11;12
264993;15200021;2011105;3;14;12
264994;16200027;2011105;3;15;12
264995;15200050;2011105;3;11;12
264996;16200200;2011105;3;13;12
264997;14200169;2011105;3;12;12
264998;16200028;2011105;3;14;12
264999;16200029;2011105;3;14;12
265000;16200031;2011105;3;13;12
265001;16200034;2011105;3;13;12
265002;14200145;2011105;3;11;12
265003;14200146;2011105;3;15;12
265004;16200045;2011105;3;11;12
265005;16200048;2011105;3;14;12
265006;16200051;2011105;3;14;12
265007;16200184;2011105;3;11;12
265008;16200124;2011105;3;18;12
265009;16200138;2011105;3;0;12
265010;16200169;2011105;3;16;12
265011;16200186;2011105;3;14;12
265012;16200008;2011105;3;16;12
265013;16200011;2011105;3;14;12
265014;16200197;2011105;3;15;12
265015;16200036;2011105;3;15;12
265016;16200039;2011105;3;14;12
265017;16200116;2011105;3;0;12
265018;16200117;2011105;3;15;12
265019;16200104;2011105;3;0;12
265020;16200109;2011105;3;15;12
265021;15200038;2011106;3;12;12
265022;15200053;2011106;3;12;12
265023;15200059;2011106;3;14;12
265024;15200035;2011106;3;12;12
265025;14200080;2011106;3;8;12
265026;15200156;2011106;3;11;12
265027;15200162;2011106;3;17;12
265028;15200168;2011106;3;11;12
265029;15200187;2011106;3;14;12
265030;13160113;2011106;3;14;12
265031;15200173;2011106;3;14;12
265032;14200088;2011106;3;11;12
265033;14200093;2011106;3;9;12
265034;15200001;2011106;3;14;12
265035;14200004;2011106;3;11;12
265036;15200008;2011106;3;17;12
265037;14200010;2011106;3;8;12
265038;15200024;2011106;3;16;12
265039;14200031;2011106;3;14;12
265040;15200031;2011106;3;12;12
265041;14200151;2011106;3;11;12
265042;14200152;2011106;3;14;12
265043;14200158;2011106;3;13;12
265044;14200100;2011106;3;9;12
265045;14200105;2011106;3;9;12
265046;14200118;2011106;3;13;12
265047;14200121;2011106;3;13;12
265048;15200107;2011108;3;14;12
265049;15200182;2011108;3;17;12
265050;14200037;2011108;3;15;12
265051;14200064;2011108;3;14;12
265052;14200159;2011108;3;15;12
265053;14200103;2011108;3;15;12
265054;15200110;2011110;3;14;12
265055;15200124;2011110;3;12;12
265056;15200127;2011110;3;14;12
265057;15200143;2011110;3;9;12
265058;15200153;2011110;3;7;12
265059;15200155;2011110;3;12;12
265060;15200156;2011110;3;12;12
265061;13160113;2011110;3;10;12
265062;15200021;2011110;3;16;12
265063;16200189;2011110;3;15;12
265064;16200098;2011110;3;16;12
265065;14200135;2011110;3;14;12
265066;16200103;2011110;3;15;12
265067;16200108;2011110;3;16;12
265068;15200106;2011110;3;10;12
265069;15200037;2011110;3;14;12
265070;15200151;2011110;3;14;12
265071;15200005;2011110;3;12;12
265072;15200007;2011110;3;12;12
265073;15200027;2011110;3;14;12
265074;16200127;2011112;3;17;12
265075;16200141;2011112;3;17;12
265076;16200167;2011112;3;15;12
265077;16200169;2011112;3;18;12
265078;16200161;2011112;3;17;12
265079;15200114;2011112;3;18;12
265080;15200184;2011112;3;19;12
265081;16200002;2011112;3;17;12
265082;16200152;2011112;3;18;12
265083;16200153;2011112;3;17;12
265084;17200186;2011112;3;15;12
265085;17200041;2011112;3;18;12
265086;17200225;2011112;3;18;12
265087;16200172;2011112;3;18;12
265088;16200188;2011112;3;18;12
265089;16200189;2011112;3;17;12
265090;16200006;2011112;3;13;12
265091;16200018;2011112;3;20;12
265092;16200200;2011112;3;18;12
265093;16200027;2011112;3;18;12
265094;18200241;2011112;3;18;12
265095;16200048;2011112;3;17;12
265096;16200098;2011112;3;16;12
265097;16200129;2011113;3;14;12
265098;16200137;2011113;3;14;12
265099;15200100;2011113;3;19;12
265100;15200110;2011113;3;15;12
265101;15200118;2011113;3;15;12
265102;15200120;2011113;3;14;12
265103;15200138;2011113;3;17;12
265104;15200143;2011113;3;14;12
265105;17200245;2011113;3;15;12
265106;16200024;2011113;3;13;12
265107;15200155;2011113;3;14;12
265108;15200160;2011113;3;14;12
265109;15200167;2011113;3;14;12
265110;15200171;2011113;3;19;12
265111;15200174;2011113;3;15;12
265112;15200179;2011113;3;14;12
265113;16200154;2011113;3;14;12
265114;17200197;2011113;3;14;12
265115;17200017;2011113;3;15;12
265116;17200201;2011113;3;14;12
265117;17200213;2011113;3;14;12
265118;14200142;2011113;3;18;12
265119;17200221;2011113;3;13;12
265120;17200222;2011113;3;14;12
265121;17200227;2011113;3;14;12
265122;17200228;2011113;3;14;12
265123;17200229;2011113;3;15;12
265124;17200232;2011113;3;14;12
265125;15200003;2011113;3;15;12
265126;15200182;2011113;3;15;12
265127;15200194;2011113;3;15;12
265128;17200234;2011113;3;15;12
265129;14200014;2011113;3;16;12
265130;17200242;2011113;3;0;12
265131;17200246;2011113;3;14;12
265132;15200012;2011113;3;14;12
265133;15200033;2011113;3;14;12
265134;15200097;2011113;3;12;12
265135;15200161;2011113;3;15;12
265136;15200045;2011113;3;14;12
265137;17200170;2011113;3;14;12
265138;15200048;2011113;3;13;12
265139;17200007;2011113;3;14;12
265140;17200065;2011113;3;14;12
265141;17200071;2011113;3;14;12
265142;14200155;2011113;3;14;12
265143;15200040;2011113;3;0;12
265144;16200033;2011113;3;15;12
265145;16200041;2011113;3;14;12
265146;17200167;2011113;3;14;12
265147;14200101;2011113;3;14;12
265148;14200110;2011113;3;14;12
265149;16200101;2011113;3;15;12
265150;16200183;2011113;3;15;12
265151;15200050;2011115;3;14;12
265152;15200052;2011115;3;13;12
265153;15200060;2011115;3;15;12
265154;16200147;2011115;3;16;12
265155;15200105;2011115;3;9;12
265156;15200147;2011115;3;9;12
265157;15200149;2011115;3;0;12
265158;16200025;2011115;3;15;12
265159;15200169;2011115;3;13;12
265160;16200005;2011115;3;15;12
265161;14200171;2011115;3;15;12
265162;17200230;2011115;3;9;12
265163;16200160;2011115;3;15;12
265164;15200026;2011115;3;14;12
265165;14200085;2011115;3;14;12
265166;16200006;2011115;3;14;12
265167;16200195;2011115;3;15;12
265168;16200033;2011115;3;15;12
265169;16200040;2011115;3;13;12
265170;16200047;2011115;3;0;12
265171;14200097;2011115;3;14;12
265172;16200112;2011115;3;14;12
265173;16200137;2011116;3;0;12
265174;16200138;2011116;3;16;12
265175;16200141;2011116;3;17;12
265176;15200109;2011116;3;13;12
265177;15200113;2011116;3;12;12
265178;15200145;2011116;3;0;12
265179;15200158;2011116;3;14;12
265180;14200093;2011116;3;11;12
265181;17200017;2011116;3;15;12
265182;14200001;2011116;3;13;12
265183;17200242;2011116;3;12;12
265184;17200243;2011116;3;13;12
265185;16200125;2011116;3;0;12
265186;16200186;2011116;3;15;12
265187;14200080;2011116;3;12;12
265188;14200119;2011116;3;13;12
265189;16200116;2011116;3;12;12
265190;16200164;2011120;3;0;12
265191;14200078;2011120;3;15;12
265192;14200168;2011120;3;15;12
265193;17200064;2011121;3;15;12
265194;15200010;2011121;3;12;12
265195;14200060;2011121;3;13;12
265196;14200162;2011121;3;14;12
265197;17200193;2011121;3;15;12
265198;14200116;2011121;3;14;12
265199;18200206;20118031;3;13;25
265200;18200182;20118031;3;11;25
265201;18200184;20118031;3;12;25
265202;18200183;20118031;3;4;25
265203;18200186;20118031;3;13;25
265204;18200197;20118031;3;6;25
265205;18200205;20118031;3;12;25
265206;18200002;20118031;3;13;25
265207;18200132;20118031;3;5;25
265208;18200147;20118031;3;11;25
265209;18200149;20118031;3;10;25
265210;18200156;20118031;3;12;25
265211;18200163;20118031;3;3;25
265212;18200332;20118031;3;0;25
265213;18200050;20118031;3;16;25
265214;18200015;20118031;3;11;25
265215;18200020;20118031;3;2;25
265216;18200024;20118031;3;13;25
265217;18200025;20118031;3;11;25
265218;18200214;20118031;3;9;25
265219;18200028;20118031;3;12;25
265220;18200027;20118031;3;11;25
265221;18200029;20118031;3;12;25
265222;18200038;20118031;3;12;25
265223;18200041;20118031;3;9;25
265224;18200218;20118031;3;5;25
265225;18200172;20118031;3;11;25
265226;18200174;20118031;3;2;25
265227;18200178;20118031;3;17;25
265228;18200181;20118031;3;0;25
265229;18200192;20118031;3;9;25
265230;18200198;20118031;3;3;25
265231;18200200;20118031;3;17;25
265232;18200202;20118031;3;9;25
265233;18200133;20118031;3;8;25
265234;18200148;20118031;3;16;25
265235;18200154;20118031;3;8;25
265236;18200165;20118031;3;7;25
265237;18200167;20118031;3;9;25
265238;18200049;20118031;3;14;25
265239;18200043;20118031;3;8;25
265240;18200045;20118031;3;16;25
265241;18200009;20118031;3;14;25
265242;18200208;20118031;3;16;25
265243;18200210;20118031;3;12;25
265244;18200213;20118031;3;5;25
265245;18200235;20118031;3;13;25
265246;18200006;20118031;3;17;25
265247;18200030;20118031;3;15;25
265248;18200207;20118031;3;0;25
265249;18200221;20118031;3;1;25
265250;18200169;20118031;3;8;25
265251;18200185;20118031;3;1;25
265252;18200193;20118031;3;11;25
265253;18200135;20118031;3;2;25
265254;18200136;20118031;3;1;25
265255;18200145;20118031;3;0;25
265256;18200161;20118031;3;3;25
265257;18200166;20118031;3;4;25
265258;18200237;20118031;3;7;25
265259;18200012;20118031;3;12;25
265260;18200032;20118031;3;1;25
265261;18200039;20118031;3;11;25
265262;18200003;20118031;3;7;25
265263;18200120;20118031;3;12;25
265264;18200209;20118032;3;14;25
265265;18200207;20118032;3;12;25
265266;18200169;20118032;3;12;25
265267;18200175;20118032;3;12;25
265268;18200180;20118032;3;8;25
265269;18200191;20118032;3;11;25
265270;18200193;20118032;3;5;25
265271;18200198;20118032;3;13;25
265272;18200205;20118032;3;14;25
265273;18200049;20118032;3;14;25
265274;18200053;20118032;3;15;25
265275;18200063;20118032;3;15;25
265276;18200121;20118032;3;14;25
265277;18200041;20118032;3;14;25
265278;18200132;20118032;3;11;25
265279;18200136;20118032;3;15;25
265280;18200135;20118032;3;14;25
265281;18200151;20118032;3;11;25
265282;18200154;20118032;3;13;25
265283;18200157;20118032;3;12;25
265284;18200161;20118032;3;14;25
265285;18200237;20118032;3;12;25
265286;18200332;20118032;3;13;25
265287;18200012;20118032;3;12;25
265288;18200208;20118032;3;12;25
265289;18200213;20118032;3;11;25
265290;18200032;20118032;3;4;25
265291;18200023;20118032;3;12;25
265292;18200120;20118032;3;12;25
265293;18200209;20118033;3;14;25
265294;18200180;20118033;3;15;25
265295;18200124;20118033;3;15;25
265296;18200145;20118033;3;0;25
265297;18200159;20118033;3;14;25
265298;18200161;20118033;3;15;25
265299;18200166;20118033;3;12;25
265300;18200218;20118033;3;13;25
265301;18200023;20118033;3;14;25
265302;18200221;20118033;3;13;25
265303;18200169;20118033;3;16;25
265304;18200179;20118033;3;12;25
265305;18200065;20118033;3;15;25
265306;18200135;20118033;3;13;25
265307;18200136;20118033;3;14;25
265308;18200157;20118033;3;14;25
265309;18200165;20118033;3;16;25
265310;18200238;20118033;3;17;25
265311;18200049;20118033;3;15;25
265312;18200028;20118033;3;14;25
265313;18200032;20118033;3;5;25
265314;18200209;20118034;3;16;25
265315;18200221;20118034;3;12;25
265316;18200169;20118034;3;15;25
265317;18200172;20118034;3;17;25
265318;18200175;20118034;3;17;25
265319;18200180;20118034;3;14;25
265320;18200184;20118034;3;17;25
265321;18200198;20118034;3;16;25
265322;18200203;20118034;3;16;25
265323;18200063;20118034;3;16;25
265324;18200136;20118034;3;17;25
265325;18200145;20118034;3;0;25
265326;18200149;20118034;3;16;25
265327;18200151;20118034;3;16;25
265328;18200152;20118034;3;17;25
265329;18200158;20118034;3;15;25
265330;18200167;20118034;3;17;25
265331;18200166;20118034;3;15;25
265332;18200049;20118034;3;17;25
265333;18200009;20118034;3;17;25
265334;18200208;20118034;3;18;25
265335;18200028;20118034;3;17;25
265336;18200030;20118034;3;15;25
265337;18200032;20118034;3;14;25
265338;18200039;20118034;3;16;25
265339;18200171;20118034;3;17;25
265340;18200176;20118034;3;17;25
265341;18200178;20118034;3;17;25
265342;18200179;20118034;3;16;25
265343;18200192;20118034;3;16;25
265344;18200191;20118034;3;17;25
265345;18200060;20118034;3;18;25
265346;18200121;20118034;3;17;25
265347;18200135;20118034;3;16;25
265348;18200161;20118034;3;17;25
265349;18200163;20118034;3;17;25
265350;18200165;20118034;3;17;25
265351;18200332;20118034;3;15;25
265352;18200017;20118034;3;16;25
265353;18200016;20118034;3;15;25
265354;18200019;20118034;3;16;25
265355;18200021;20118034;3;16;25
265356;18200024;20118034;3;17;25
265357;18200212;20118034;3;16;25
265358;18200217;20118034;3;0;25
265359;18200220;20118034;3;15;25
265360;18200223;20118034;3;17;25
265361;18200227;20118034;3;17;25
265362;18200236;20118034;3;18;25
265363;18200006;20118034;3;17;25
265364;18200041;20118034;3;16;25
265365;18200218;20118034;3;17;25
265366;18200209;20118035;3;12;25
265367;18200207;20118035;3;4;25
265368;18200221;20118035;3;13;25
265369;18200169;20118035;3;11;25
265370;18200180;20118035;3;8;25
265371;18200182;20118035;3;13;25
265372;18200185;20118035;3;10;25
265373;18200197;20118035;3;14;25
265374;18200132;20118035;3;9;25
265375;18200135;20118035;3;10;25
265376;18200136;20118035;3;10;25
265377;18200158;20118035;3;13;25
265378;18200012;20118035;3;8;25
265379;18200029;20118035;3;12;25
265380;18200032;20118035;3;11;25
265381;18200218;20118035;3;4;25
265382;18200023;20118035;3;13;25
265383;18200025;20118036;3;12;25
265384;18200003;20118036;3;0;25
265385;18200120;20118036;3;11;25
265386;18200171;20118036;3;13;25
265387;18200173;20118036;3;11;25
265388;18200185;20118036;3;11;25
265389;18200186;20118036;3;12;25
265390;18200187;20118036;3;11;25
265391;18200002;20118036;3;12;25
265392;18200051;20118036;3;9;25
265393;18200053;20118036;3;10;25
265394;18200060;20118036;3;9;25
265395;18200065;20118036;3;9;25
265396;18200066;20118036;3;12;25
265397;18200067;20118036;3;11;25
265398;18200039;20118036;3;11;25
265399;18200124;20118036;3;11;25
265400;18200140;20118036;3;9;25
265401;18200145;20118036;3;0;25
265402;18200147;20118036;3;8;25
265403;18200153;20118036;3;14;25
265404;18200156;20118036;3;9;25
265405;18200166;20118036;3;0;25
265406;18200237;20118036;3;0;25
265407;18200332;20118036;3;0;25
265408;18200046;20118036;3;10;25
265409;18200015;20118036;3;12;25
265410;18200020;20118036;3;9;25
265411;18200206;20118036;3;10;25
265412;18200211;20118036;3;9;25
265413;18200214;20118036;3;8;25
265414;18200219;20118036;3;12;25
265415;18200233;20118036;3;10;25
265416;18200028;20118036;3;14;25
265417;18200027;20118036;3;7;25
265418;18200030;20118036;3;11;25
265419;18200032;20118036;3;6;25
265420;18200169;20118036;3;3;25
265421;18200174;20118036;3;0;25
265422;18200175;20118036;3;1;25
265423;18200178;20118036;3;0;25
265424;18200181;20118036;3;14;25
265425;18200183;20118036;3;2;25
265426;18200184;20118036;3;12;25
265427;18200189;20118036;3;11;25
265428;18200198;20118036;3;13;25
265429;18200200;20118036;3;14;25
265430;18200041;20118036;3;1;25
265431;18200132;20118036;3;2;25
265432;18200135;20118036;3;1;25
265433;18200133;20118036;3;3;25
265434;18200154;20118036;3;0;25
265435;18200159;20118036;3;5;25
265436;18200238;20118036;3;13;25
265437;18200016;20118036;3;11;25
265438;18200210;20118036;3;11;25
265439;18200213;20118036;3;11;25
265440;18200006;20118036;3;12;25
265441;18200023;20118036;3;15;25
265442;18200179;20118036;3;12;25
265443;18200191;20118036;3;15;25
265444;18200161;20118036;3;12;25
265445;18200165;20118036;3;13;25
265446;18200043;20118036;3;12;25
265447;18200009;20118036;3;12;25
265448;18200220;20118036;3;12;25
265449;18200169;20118037;3;11;25
265450;18200174;20118037;3;11;25
265451;18200178;20118037;3;12;25
265452;18200185;20118037;3;11;25
265453;18200193;20118037;3;11;25
265454;18200205;20118037;3;13;25
265455;18200053;20118037;3;12;25
265456;18200060;20118037;3;12;25
265457;18200065;20118037;3;11;25
265458;18200066;20118037;3;12;25
265459;18200124;20118037;3;12;25
265460;18200132;20118037;3;12;25
265461;18200135;20118037;3;11;25
265462;18200140;20118037;3;12;25
265463;18200143;20118037;3;13;25
265464;18200145;20118037;3;0;25
265465;18200154;20118037;3;11;25
265466;18200156;20118037;3;11;25
265467;18200159;20118037;3;11;25
265468;18200209;20118037;3;13;25
265469;18200332;20118037;3;0;25
265470;18200012;20118037;3;11;25
265471;18200015;20118037;3;11;25
265472;18200024;20118037;3;13;25
265473;18200213;20118037;3;11;25
265474;18200214;20118037;3;13;25
265475;18200226;20118037;3;13;25
265476;18200029;20118037;3;13;25
265477;18200032;20118037;3;11;25
265478;18200120;20118037;3;12;25
265479;18200194;20118041;3;11;26
265480;18200195;20118041;3;13;26
265481;18200060;20118041;3;5;26
265482;18200065;20118041;3;11;26
265483;18200124;20118041;3;11;26
265484;18200140;20118041;3;9;26
265485;18200152;20118041;3;13;26
265486;18200159;20118041;3;13;26
265487;18200158;20118041;3;6;26
265488;18200164;20118041;3;11;26
265489;18200239;20118041;3;13;26
265490;18200046;20118041;3;13;26
265491;18200014;20118041;3;12;26
265492;18200211;20118041;3;12;26
265493;18200216;20118041;3;16;26
265494;18200217;20118041;3;13;26
265495;18200222;20118041;3;14;26
265496;18200225;20118041;3;11;26
265497;18200227;20118041;3;11;26
265498;18200226;20118041;3;11;26
265499;18200232;20118041;3;15;26
265500;18200023;20118041;3;0;26
265501;18200168;20118041;3;7;26
265502;18200173;20118041;3;11;26
265503;18200189;20118041;3;13;26
265504;18200190;20118041;3;13;26
265505;18200001;20118041;3;9;26
265506;18200051;20118041;3;12;26
265507;18200059;20118041;3;15;26
265508;18200067;20118041;3;9;26
265509;18200121;20118041;3;12;26
265510;18200042;20118041;3;6;26
265511;18200129;20118041;3;12;26
265512;18200138;20118041;3;11;26
265513;18200139;20118041;3;14;26
265514;18200153;20118041;3;14;26
265515;18200007;20118041;3;5;26
265516;18200017;20118041;3;12;26
265517;18200016;20118041;3;6;26
265518;18200019;20118041;3;13;26
265519;18200021;20118041;3;5;26
265520;18200219;20118041;3;11;26
265521;18200171;20118041;3;13;26
265522;18200176;20118041;3;13;26
265523;18200187;20118041;3;10;26
265524;18200201;20118041;3;15;26
265525;18200055;20118041;3;15;26
265526;18200053;20118041;3;13;26
265527;18200061;20118041;3;12;26
265528;18200058;20118041;3;13;26
265529;18200064;20118041;3;11;26
265530;18200066;20118041;3;14;26
265531;18200157;20118041;3;12;26
265532;18200008;20118041;3;12;26
265533;18200220;20118041;3;11;26
265534;18200229;20118041;3;13;26
265535;18200230;20118041;3;17;26
265536;18200234;20118041;3;15;26
265537;18200236;20118041;3;12;26
265538;18200233;20118041;3;14;26
265539;18200026;20118041;3;9;26
265540;18200033;20118041;3;12;26
265541;18200170;20118041;3;12;26
265542;18200175;20118041;3;5;26
265543;18200179;20118041;3;13;26
265544;18200203;20118041;3;11;26
265545;18200204;20118041;3;14;26
265546;18200057;20118041;3;12;26
265547;18200063;20118041;3;5;26
265548;18200069;20118041;3;14;26
265549;18200068;20118041;3;9;26
265550;18200122;20118041;3;12;26
265551;18200141;20118041;3;11;26
265552;18200143;20118041;3;11;26
265553;18200151;20118041;3;8;26
265554;18200155;20118041;3;15;26
265555;18200238;20118041;3;8;26
265556;18200212;20118041;3;5;26
265557;18200223;20118041;3;13;26
265558;18200004;20118041;3;11;26
265559;18200191;20118041;3;14;26
265560;18200170;20118042;3;11;26
265561;18200173;20118042;3;11;26
265562;18200174;20118042;3;11;26
265563;18200182;20118042;3;14;26
265564;18200186;20118042;3;12;26
265565;18200187;20118042;3;11;26
265566;18200194;20118042;3;11;26
265567;18200202;20118042;3;12;26
265568;18200002;20118042;3;14;26
265569;18200050;20118042;3;13;26
265570;18200051;20118042;3;12;26
265571;18200061;20118042;3;14;26
265572;18200058;20118042;3;14;26
265573;18200060;20118042;3;13;26
265574;18200121;20118042;3;11;26
265575;18200138;20118042;3;11;26
265576;18200141;20118042;3;9;26
265577;18200143;20118042;3;12;26
265578;18200332;20118042;3;8;26
265579;18200043;20118042;3;14;26
265580;18200007;20118042;3;12;26
265581;18200046;20118042;3;15;26
265582;18200024;20118042;3;12;26
265583;18200212;20118042;3;16;26
265584;18200217;20118042;3;15;26
265585;18200219;20118042;3;14;26
265586;18200226;20118042;3;12;26
265587;18200236;20118042;3;14;26
265588;18200233;20118042;3;13;26
265589;18200235;20118042;3;12;26
265590;18200029;20118042;3;13;26
265591;18200120;20118042;3;6;26
265592;18200172;20118042;3;14;26
265593;18200175;20118042;3;14;26
265594;18200181;20118042;3;17;26
265595;18200184;20118042;3;14;26
265596;18200185;20118042;3;16;26
265597;18200189;20118042;3;14;26
265598;18200193;20118042;3;14;26
265599;18200198;20118042;3;14;26
265600;18200200;20118042;3;14;26
265601;18200057;20118042;3;16;26
265602;18200068;20118042;3;16;26
265603;18200132;20118042;3;16;26
265604;18200151;20118042;3;14;26
265605;18200155;20118042;3;14;26
265606;18200154;20118042;3;16;26
265607;18200156;20118042;3;12;26
265608;18200167;20118042;3;16;26
265609;18200237;20118042;3;16;26
265610;18200045;20118042;3;16;26
265611;18200012;20118042;3;14;26
265612;18200015;20118042;3;14;26
265613;18200208;20118042;3;14;26
265614;18200210;20118042;3;16;26
265615;18200213;20118042;3;16;26
265616;18200004;20118042;3;14;26
265617;18200025;20118042;3;16;26
265618;18200171;20118042;3;17;26
265619;18200190;20118042;3;17;26
265620;18200195;20118042;3;17;26
265621;18200197;20118042;3;17;26
265622;18200201;20118042;3;18;26
265623;18200204;20118042;3;17;26
265624;18200055;20118042;3;17;26
265625;18200053;20118042;3;17;26
265626;18200059;20118042;3;17;26
265627;18200067;20118042;3;17;26
265628;18200069;20118042;3;17;26
265629;18200122;20118042;3;17;26
265630;18200129;20118042;3;17;26
265631;18200139;20118042;3;17;26
265632;18200140;20118042;3;17;26
265633;18200147;20118042;3;18;26
265634;18200148;20118042;3;17;26
265635;18200153;20118042;3;17;26
265636;18200164;20118042;3;17;26
265637;18200239;20118042;3;17;26
265638;18200008;20118042;3;17;26
265639;18200014;20118042;3;17;26
265640;18200206;20118042;3;18;26
265641;18200211;20118042;3;16;26
265642;18200214;20118042;3;18;26
265643;18200216;20118042;3;16;26
265644;18200222;20118042;3;17;26
265645;18200225;20118042;3;16;26
265646;18200229;20118042;3;17;26
265647;18200230;20118042;3;17;26
265648;18200232;20118042;3;17;26
265649;18200026;20118042;3;19;26
265650;18200033;20118042;3;17;26
265651;18200168;20118042;3;12;26
265652;18200176;20118042;3;15;26
265653;18200178;20118042;3;12;26
265654;18200183;20118042;3;12;26
265655;18200192;20118042;3;14;26
265656;18200191;20118042;3;11;26
265657;18200205;20118042;3;15;26
265658;18200203;20118042;3;13;26
265659;18200001;20118042;3;11;26
265660;18200063;20118042;3;13;26
265661;18200064;20118042;3;11;26
265662;18200066;20118042;3;12;26
265663;18200039;20118042;3;15;26
265664;18200041;20118042;3;12;26
265665;18200042;20118042;3;16;26
265666;18200038;20118042;3;13;26
265667;18200133;20118042;3;14;26
265668;18200149;20118042;3;11;26
265669;18200152;20118042;3;14;26
265670;18200158;20118042;3;11;26
265671;18200163;20118042;3;11;26
265672;18200009;20118042;3;11;26
265673;18200017;20118042;3;12;26
265674;18200016;20118042;3;12;26
265675;18200019;20118042;3;15;26
265676;18200021;20118042;3;15;26
265677;18200020;20118042;3;16;26
265678;18200220;20118042;3;16;26
265679;18200223;20118042;3;13;26
265680;18200227;20118042;3;16;26
265681;18200234;20118042;3;16;26
265682;18200006;20118042;3;12;26
265683;18200027;20118042;3;16;26
265684;18200030;20118042;3;15;26
265685;18200220;20118043;3;13;26
265686;18200227;20118043;3;16;26
265687;18200236;20118043;3;16;26
265688;18200120;20118043;3;13;26
265689;18200168;20118043;3;10;26
265690;18200172;20118043;3;12;26
265691;18200174;20118043;3;11;26
265692;18200175;20118043;3;13;26
265693;18200185;20118043;3;11;26
265694;18200191;20118043;3;12;26
265695;18200194;20118043;3;15;26
265696;18200203;20118043;3;11;26
265697;18200060;20118043;3;14;26
265698;18200068;20118043;3;13;26
265699;18200148;20118043;3;15;26
265700;18200151;20118043;3;13;26
265701;18200154;20118043;3;12;26
265702;18200158;20118043;3;11;26
265703;18200167;20118043;3;13;26
265704;18200237;20118043;3;4;26
265705;18200007;20118043;3;14;26
265706;18200009;20118043;3;11;26
265707;18200012;20118043;3;7;26
265708;18200014;20118043;3;13;26
265709;18200017;20118043;3;15;26
265710;18200208;20118043;3;12;26
265711;18200213;20118043;3;7;26
265712;18200219;20118043;3;15;26
265713;18200223;20118043;3;14;26
265714;18200230;20118043;3;15;26
265715;18200026;20118043;3;19;26
265716;18200027;20118043;3;14;26
265717;18200030;20118043;3;13;26
265718;18200171;20118043;3;13;26
265719;18200176;20118043;3;14;26
265720;18200181;20118043;3;13;26
265721;18200183;20118043;3;13;26
265722;18200186;20118043;3;13;26
265723;18200184;20118043;3;16;26
265724;18200189;20118043;3;13;26
265725;18200187;20118043;3;16;26
265726;18200192;20118043;3;17;26
265727;18200198;20118043;3;14;26
265728;18200200;20118043;3;14;26
265729;18200201;20118043;3;18;26
265730;18200202;20118043;3;16;26
265731;18200001;20118043;3;12;26
265732;18200002;20118043;3;17;26
265733;18200051;20118043;3;14;26
265734;18200055;20118043;3;17;26
265735;18200058;20118043;3;14;26
265736;18200063;20118043;3;13;26
265737;18200067;20118043;3;14;26
265738;18200064;20118043;3;14;26
265739;18200039;20118043;3;14;26
265740;18200041;20118043;3;0;26
265741;18200038;20118043;3;15;26
265742;18200133;20118043;3;14;26
265743;18200141;20118043;3;15;26
265744;18200147;20118043;3;15;26
265745;18200149;20118043;3;14;26
265746;18200153;20118043;3;13;26
265747;18200163;20118043;3;13;26
